Title,Author,Publisher,Publish Date,Price,Rating,Review Count,Detail URL
딥러닝의 정석 with 파이토치,"김현정, 유상현",길벗캠퍼스,2025년 09월,34000,0.0,0,https://www.yes24.com/product/goods/153620057
한 권으로 끝내는 실전 LLM 파인튜닝,강다솔,위키북스,2024년 12월,25200,9.1,9,https://www.yes24.com/product/goods/140002006
아는 만큼 보이는 생성형 AI,김주영,길벗,2025년 07월,19800,9.7,27,https://www.yes24.com/product/goods/149680614
디자인 경험을 바꾸는 UX/UI 디자인 with AI,유훈식,한빛미디어,2025년 06월,28800,9.7,7,https://www.yes24.com/product/goods/148121780
인공지능 1,"스튜어트 러셀, 피터 노빅/류광 역",제이펍,2021년 08월,37800,4.5,2,https://www.yes24.com/product/goods/103212218
테디노트의 랭체인을 활용한 RAG 비법노트 [심화편],이경록,리코멘드,2025년 06월,25200,6.0,1,https://www.yes24.com/product/goods/147569409
개념기반 단원 설계를 위한 ChatGPT 활용레시피,정지영,내하출판사,2025년 08월,20000,0.0,0,https://www.yes24.com/product/goods/149857559
랭체인과 RAG로 배우는 실전 LLM 애플리케이션 개발,"양기빈, 조국일, 장지선, 조수현",위키북스,2025년 04월,25200,10.0,4,https://www.yes24.com/product/goods/144417437
AI 시대 나는 어떻게 살아남을 것인가,안영재,가나북스,2025년 12월,18000,9.8,13,https://www.yes24.com/product/goods/167761584
파이토치로 완성하는 실전 강화학습,윤성진,에이콘온,2025년 08월,43700,0.0,0,https://www.yes24.com/product/goods/151359723
트랜스포머를 활용한 자연어 처리,"루이스 턴스톨, 레안드로 폰 베라, 토마스 울프/박해선 역",한빛미디어,2022년 11월,35100,9.6,44,https://www.yes24.com/product/goods/115633781
AI와 데이터 사이언스 API,"라이언 데이/김경환, 이한우, 장기식, 정인화 역 외 1명
                                        
정보 더 보기/감추기



라이언 데이
김경환
이한우
장기식
정인화
허옥",에이콘출판사,2026년 01월,31350,0.0,0,https://www.yes24.com/product/goods/169350779
파이썬 AI 애플리케이션 개발,"라셸 파머, 벤 펄머터, 아쉬윈 강가다르, 니콜라스 라루, 시그프리도 나르바에스 외 5명
                                        
정보 더 보기/감추기



라셸 파머
벤 펄머터
아쉬윈 강가다르
니콜라스 라루
시그프리도 나르바에스
토마스 뤼크슈티스
헨리 웰러
리치먼드 알라케
슈밤 란잔
테크 트랜스 그룹 T4",에이콘온,2025년 12월,31350,0.0,0,https://www.yes24.com/product/goods/169350533
난생처음 인공지능 입문,서지영,한빛아카데미,2024년 10월,27000,10.0,3,https://www.yes24.com/product/goods/134781990
만들면서 배우는 아두이노와 40개의 작품들,장문철,앤써북,2024년 12월,22950,10.0,3,https://www.yes24.com/product/goods/140084477
AI 법률문서 작성법 : 형사사건편,김종엽,박영사,2025년 12월,28000,6.0,2,https://www.yes24.com/product/goods/167387442
프롬프트 엔지니어의 업무일지,강수진,리코멘드,2024년 08월,25200,7.9,18,https://www.yes24.com/product/goods/130153561
랭체인과 랭그래프로 구현하는 RAG·AI 에이전트 실전 입문,"니시미 마사히로, 요시다 신고, 오시마 유키/최용 역",위키북스,2025년 06월,31500,0.0,0,https://www.yes24.com/product/goods/147123137
생성 AI를 활용한 나만의 콘텐츠 만들기,김민후,영진닷컴,2025년 04월,22500,10.0,5,https://www.yes24.com/product/goods/144687205
AI와 40인의 괴짜들,김용태,좋은땅,2026년 01월,19800,0.0,0,https://www.yes24.com/product/goods/171686442
바이브 코딩,이석현,아이콕스(iCox),2025년 11월,24300,0.0,0,https://www.yes24.com/product/goods/161924116
개발자를 위한 실전 선형대수학,마이크 X 코헨/장정호 역,한빛미디어,2023년 09월,25200,9.8,35,https://www.yes24.com/product/goods/122586598
챗GPT 일타강사의 직장인 업무 만렙 공략집,이승필,한빛미디어,2025년 03월,21600,9.2,29,https://www.yes24.com/product/goods/143909071
26개 프로젝트로 끝내는 콘텐츠 디자인 with 챗GPT,홍순성,한빛미디어,2025년 07월,25200,9.7,15,https://www.yes24.com/product/goods/148684384
린 분석,"앨리스테어 크롤, 벤저민 요스코비츠 공저 / 위선주 역",한빛미디어,2014년 01월,25200,9.3,10,https://www.yes24.com/product/goods/11775117
퀵스타트 SQL with 챗GPT,정미나,한빛미디어,2025년 12월,24300,10.0,1,https://www.yes24.com/product/goods/170311655
생성형 인공지능과 함께하는 사회정서학습,"박찬, 김병석, 전은경, 전수연, 강윤진 외 1명
                                        
정보 더 보기/감추기



박찬
김병석
전은경
전수연
강윤진
김지용",다빈치books,2024년 03월,19800,10.0,2,https://www.yes24.com/product/goods/125137664
라즈베리파이 5로 배우는 AI 인공지능 자율주행 자동차 만들기 + 데이터 수집 · 학습 + 딥러닝,장문철,앤써북,2024년 06월,21960,10.0,2,https://www.yes24.com/product/goods/127247009
확률론적 머신러닝 : 기본편,케빈 머피/이판호 역,에이콘출판사,2024년 05월,72000,10.0,2,https://www.yes24.com/product/goods/126517010
이게 되네? 업무 자동화 미친 활용 앱스 스크립트 with 챗GPT,서휘승,골든래빗,2024년 11월,28800,10.0,3,https://www.yes24.com/product/goods/135722461
모두의 인공지능 기초 수학,서지영,길벗,2020년 08월,22500,7.8,31,https://www.yes24.com/product/goods/91358533
구글 스프레드시트 & 앱스스크립트 업무 자동화,천용민,아이콕스(iCox),2025년 07월,31500,10.0,3,https://www.yes24.com/product/goods/149734843
AI 상식 사전,김지현,크레타,2025년 06월,17820,9.8,16,https://www.yes24.com/product/goods/147569979
LLM 프로덕션 엔지니어링,"루이-프랑수아 부샤르, 루이 피터스/김태헌 역",제이펍,2025년 09월,32400,10.0,5,https://www.yes24.com/product/goods/152649470
Do it! 딥러닝 입문,박해선,이지스퍼블리싱,2019년 09월,17820,9.4,55,https://www.yes24.com/product/goods/78896574
프로그래머를 위한 선형대수,"히라오카 카즈유키, 호리 겐 공저 / 이창신 역",길벗,2017년 03월,28800,8.6,37,https://www.yes24.com/product/goods/36979988
AI 에디터 커서 Cursor 완벽 가이드,키노시타 유이치로/김모세 역,영진닷컴,2025년 07월,19800,9.5,8,https://www.yes24.com/product/goods/148350160
선생님을 위한 교육용 AI 챗봇 활용법,"임세범, 박지은, 나희정, 조정연",앤써북,2025년 06월,20250,10.0,10,https://www.yes24.com/product/goods/146929026
인공지능 2,"스튜어트 러셀, 피터 노빅/류광 역",제이펍,2021년 08월,34200,10.0,1,https://www.yes24.com/product/goods/103212837
이토록 쉬운 10가지 프로젝트로 끝내는 트랜스포머 활용 가이드 with 파이토치,프렘 팀시나/임선집 역,루비페이퍼,2025년 02월,25200,9.8,11,https://www.yes24.com/product/goods/142636957
머신러닝 시스템 설계,"칩 후옌/김대근, 김영민 역",한빛미디어,2023년 03월,34200,9.4,31,https://www.yes24.com/product/goods/117843256
생성형 AI 뉴버전 미드저니 마스터 클래스 기초+고급+응용(실전),이용태,책바세,2024년 09월,22500,9.8,18,https://www.yes24.com/product/goods/132619965
데이터 과학을 위한 통계,"피터 브루스, 앤드루 브루스, 피터 게데크/이준용 역",한빛미디어,2021년 05월,30600,9.5,19,https://www.yes24.com/product/goods/99942893
입문자를 위한 맞춤형 AI 프로그램 만들기,다비드스튜디오,길벗,2025년 06월,25200,9.9,14,https://www.yes24.com/product/goods/147081442
최고의 AI 영상 Sora로 제작하기,밍지/권유라 역,제이펍,2025년 01월,19800,9.2,13,https://www.yes24.com/product/goods/140290591
할루시네이션을 줄여주는 프롬프트 엔지니어링,한성민,한빛미디어,2025년 09월,28800,10.0,4,https://www.yes24.com/product/goods/154648338
AGI의 시대,한상기,한빛미디어,2024년 11월,19800,9.5,19,https://www.yes24.com/product/goods/139591837
제미나이 인공지능 프로그래밍,후루카와 히데카즈/하승민 역,길벗,2025년 05월,31500,9.9,14,https://www.yes24.com/product/goods/146032150
파이썬 라이브러리를 활용한 데이터 분석,웨스 맥키니/김영근 역,한빛미디어,2023년 05월,35100,8.6,30,https://www.yes24.com/product/goods/118523424
"챗GPT, 글쓰기 코치가 되어 줘",이석현,제이펍,2025년 04월,19800,9.9,59,https://www.yes24.com/product/goods/144539067
챗GPT와 파이썬으로 주식 자동매매 앱 및 웹 투자 리포트 만들기,박찬의,앤써북,2024년 05월,15120,9.6,15,https://www.yes24.com/product/goods/126437780
AI 시대의 생존 게임 주권인가 종속인가,변형균,한빛미디어,2025년 12월,21600,9.9,14,https://www.yes24.com/product/goods/168457229
파이토치 트랜스포머를 활용한 자연어 처리와 컴퓨터비전 심층학습,"윤대희, 김동화, 송종민, 진현두",위키북스,2023년 10월,43200,9.0,9,https://www.yes24.com/product/goods/122753048
AI 시대 임원 역할,"김기진, 유병선, 신현숙, 이근갑, 이소민 외 6명
                                        
정보 더 보기/감추기



김기진
유병선
신현숙
이근갑
이소민
박해룡
이재실
송지은
김영헌
백정선
김대경",에릭스토리,2026년 01월,17100,0.0,0,https://www.yes24.com/product/goods/171532472
금융 AI의 이해,김태헌,제이펍,2024년 08월,28800,10.0,9,https://www.yes24.com/product/goods/130146295
생성형 AI로 웹툰 만화 제작하기,김한재,성안당,2024년 04월,22500,9.9,103,https://www.yes24.com/product/goods/125755910
핵심 토픽 98개로 끝내는 정보관리기술사,임호진,성안당,2023년 01월,49500,7.0,4,https://www.yes24.com/product/goods/116578525
ChatGPT 마케팅,임헌수,이코노믹북스,2025년 01월,22500,9.8,29,https://www.yes24.com/product/goods/141382077
개발자는 글을 못 쓴다고요?,"전정은, 황수정",제이펍,2025년 11월,25200,10.0,8,https://www.yes24.com/product/goods/163591750
도서관과 AI,송현경,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167649583
스포츠와 AI,김도균,DH미디어(양원석),2025년 12월,27000,0.0,0,https://www.yes24.com/product/goods/170379742
"우리 아이는 AI 교실에 갑니다 : AI와 디지털 시대, 부모의 불안 극복 가이드",전주은,성안당,2025년 12월,17100,9.9,21,https://www.yes24.com/product/goods/168840675
"Dify, 코딩 없이 AI 앱 개발의 시작","멀티코어, 조준희, 강장묵, 이상한, 윤철희",프리렉,2025년 12월,22500,0.0,0,https://www.yes24.com/product/goods/168226328
양자컴퓨팅 혁명,"김정상, 김재완, 정연욱",플루토,2025년 12월,18000,0.0,0,https://www.yes24.com/product/goods/167475104
2025 이공자 ITQ한글 2022 (스프링),KIE 기획연구실,아카데미소프트,2024년 10월,15300,10.0,1,https://www.yes24.com/product/goods/133236912
모두를 위한 양자 컴퓨터,"윌리엄 헐리, 플로이드 스미스/류정원 역",한빛미디어,2025년 01월,25200,9.4,26,https://www.yes24.com/product/goods/141311181
AI 리터러시,"이선종, 이창우, 강승희",영진닷컴,2025년 12월,19800,10.0,2,https://www.yes24.com/product/goods/168396615
난생처음 파이썬 프로그래밍,"우재남, 최민아",한빛아카데미,2021년 06월,24000,9.3,15,https://www.yes24.com/product/goods/102485981
GPTs 제작·노출·고도화·수익화 진짜 잘함,이태경,리코멘드,2024년 12월,16920,9.0,21,https://www.yes24.com/product/goods/139870504
딥러닝을 위한 선형대수학,길버트 스트랭/부산대학교 산업수학센터(FFMIMC) 역,한빛아카데미,2020년 08월,34200,7.4,5,https://www.yes24.com/product/goods/91574113
된다! 하루 만에 끝내는 챗GPT 활용법,프롬프트 크리에이터,이지스퍼블리싱,2024년 07월,15480,9.4,80,https://www.yes24.com/product/goods/129394634
커서 AI로 나만의 수익형 앱 서비스 만들기,빈센트,루비페이퍼,2025년 06월,25200,10.0,4,https://www.yes24.com/product/goods/147127904
1일 1단어 1분으로 끝내는 AI공부,최재운,글담,2024년 10월,15300,9.9,29,https://www.yes24.com/product/goods/133810549
모던 로보틱스,"케빈 M. 린치, 박종우/이병호, 윤상웅, 권재운 역 외 7명
                                        
정보 더 보기/감추기



케빈 M. 린치
박종우
이병호
윤상웅
권재운
김영훈
김종민
임중빈
손민준
정진
이상현
양우성",에이콘출판사,2023년 05월,45000,10.0,1,https://www.yes24.com/product/goods/118754202
한눈에 보이는 인공지능 수학 그림책,"한선관, 정기민",성안당,2023년 07월,20700,9.6,22,https://www.yes24.com/product/goods/120164381
심층 학습,"이안 굿펠로, 요슈아 벤지오, 에런 쿠빌/류광 역",제이펍,2018년 10월,37800,9.1,13,https://www.yes24.com/product/goods/65576412
파이토치 딥러닝 마스터,"엘리 스티븐스, 루카 안티가, 토마스 피이만/현동석 역",책만,2022년 06월,31500,0.0,0,https://www.yes24.com/product/goods/110242151
AI 초강국의 조건,최윤식,위즈덤하우스,2025년 10월,18000,10.0,16,https://www.yes24.com/product/goods/160247537
챗GPT 제미나이 업무활용 마스터키트,백경석,에이아이마스터,2025년 01월,29700,0.0,0,https://www.yes24.com/product/goods/142371920
AI가 바꾸는 일터의 미래,김성준,포르체,2025년 08월,18000,9.9,17,https://www.yes24.com/product/goods/151679786
파이썬 시계열 예측 분석,마르쿠 페이셰이루/동동구 역,제이펍,2024년 07월,34200,9.9,15,https://www.yes24.com/product/goods/128928864
제조AI빅데이터 분석기법 (코딩편),"김일중, 유승화, 임성훈, 신민수, 박준용 외 2명
                                        
정보 더 보기/감추기



김일중
유승화
임성훈
신민수
박준용
권종원
김흥남",보민출판사,2024년 05월,27000,9.6,10,https://www.yes24.com/product/goods/126395715
인공지능 활용능력 평가 AICE FUTURE 3급,DIGICO KT,한국경제매거진,2022년 11월,16000,10.0,4,https://www.yes24.com/product/goods/115385969
오렌지3 with 파이썬,"김현철, 김종혜, 박종화, 임진숙",생능북스,2024년 07월,27000,10.0,6,https://www.yes24.com/product/goods/128264511
AI와 행정의 변화,윤건,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/168276896
나는 AI 엔지니어입니다,이동진,제이펍,2025년 12월,19800,0.0,0,https://www.yes24.com/product/goods/168230088
줄리아 프로그래밍,"류대식, 전기현",비제이퍼블릭(BJ퍼블릭),2024년 04월,30600,9.8,12,https://www.yes24.com/product/goods/126164843
교실에서 바로 통하는 하이테크 에듀테크 미래교육 실전활용법,"김병남, 유경윤, 이종상, 박민, 박준원",앤써북,2024년 06월,16920,9.5,13,https://www.yes24.com/product/goods/126724052
10배 빠르게 일하고 연봉 높이는 챗GPT 업무 비법,유캔코드,한빛비즈,2025년 09월,20700,10.0,11,https://www.yes24.com/product/goods/152647602
감으로 하는 브랜딩은 끝났다,조연심,힘찬북스,2025년 03월,19800,9.6,45,https://www.yes24.com/product/goods/143845771
딥러닝 파이토치 교과서,서지영,길벗,2022년 03월,32400,8.6,23,https://www.yes24.com/product/goods/107664335
"머신 러닝 교과서 with 파이썬, 사이킷런, 텐서플로","세바스찬 라시카, 바히드 미자리리/박해선 역",길벗,2021년 03월,39600,10.0,13,https://www.yes24.com/product/goods/98809693
